dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,5,15,18451,5,11992,0.0006259232257691888,,0.09331821700016008,0.6074791887138954,0.20789268612861633,0.8379127370366086,0.7826059816697323,0.8700011120771185,0.1710554315640856,0.6775901913642883,0.6606904603068713,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,10,15,18451,10,11987,0.0010488609559904764,,0.12356588400052715,0.6093040987681682,0.20879575610160828,0.8379781749350422,0.7826541300502301,0.870163257437822,0.17635883307988026,0.6773034334182739,0.6594644197881038,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,20,15,18451,20,11977,0.0021172380575035315,,0.14953581600002508,0.6017382554663941,0.2051406055688858,0.8380669428129958,0.7825708810989183,0.8702936949617858,0.18147253319577542,0.6765790581703186,0.6822242631710779,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,50,15,18451,50,11947,0.00444616475653125,,0.17768862699995225,0.5971496411961899,0.20299993455410004,0.8386081127372592,0.7828434670996431,0.8708130706188983,0.18752686155883105,0.675000011920929,0.6473591696660249,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,100,15,18451,100,11897,0.014093997668787626,,0.20476842100015347,0.5869330611848285,0.19842790067195892,0.8388289205672874,0.783100326769767,0.8713602886081414,0.18168353757367692,0.6684586405754089,0.6366310834664201,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,200,15,18451,200,11797,0.06680613970905296,,0.23251774000073056,0.5833331018140547,0.19909337162971497,0.8392623343232114,0.7844596281707159,0.8713253856796697,0.1593684699625406,0.6327190399169922,0.3861998813257608,0.013986606764431635
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_4,user12,500,15,18451,500,11497,0.04111858458363402,,0.2639800679999098,0.5592076475894133,0.18609918653964996,0.8400205630870892,0.7843144414696445,0.8721211763467468,0.15150868426336042,0.6501355767250061,0.46420805427502826,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,0,15,18451,0,11997,0.0,,0.016228340999987267,0.641783862997399,0.22482146322727203,0.9010218960606643,0.6233451778501731,0.9760173607336011,0.32714475245786584,0.6779215931892395,0.6462448945569725,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,1,15,18451,1,11996,0.00029673885319181543,,0.035004180000214546,0.6477427939963821,0.22773928940296173,0.9009708043999402,0.6227779411465357,0.9760151736955982,0.32770007287772274,0.6777204275131226,0.6395465155051684,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_5,user13,2,15,18451,2,11995,0.00033146828934315384,,0.053541796999525104,0.6405247936698429,0.2242124229669571,0.9009528359179639,0.6225717159801548,0.9760071683625338,0.3259166391554749,0.6776968836784363,0.6446852855356399,0.0
