dataset_name,data_mode,evaluation_protocol,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user13,user13,100,15,31276,100,11897,0.0,,0.1103773459999502,0.36090636291494554,0.11006713658571243,0.8523157098428176,0.7418758356145797,0.8654368154404375,0.5820719066637895,0.9638397569230666,0.07801199581850135,0.4229353666305542,0.13574850802723376,0.5716567201815583
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user13,user13,200,15,31276,200,11797,0.0641356611728999,,0.23351870600004077,0.3457406044775651,0.1054498553276062,0.8561498686106638,0.7063303062400471,0.8665624449084077,0.5837970240548932,0.9641174462085766,0.04693403180394626,0.3958101272583008,0.11426633889972027,0.6241417309485462
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user14,user14,100,15,31276,100,11897,0.0,,0.09451166700000613,0.2870842880721115,0.08642837405204773,0.8806421787005128,0.7071848443560051,0.9107982463786726,0.9805129917658886,0.6670252958403942,0.058150915209962656,0.38214653730392456,0.11372614944944104,0.6335210557283348
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user14,user14,200,15,31276,200,11797,-0.012698641706784291,,0.18728980400010187,0.28687368509022065,0.08605947345495224,0.8812409934729168,0.7187672187835575,0.9126281263466185,0.9810629313117496,0.6699596887125029,0.06105919660648429,0.3869992792606354,0.11986098160549293,0.623802661693651
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user15,user15,100,15,31276,100,11897,0.0,,0.09306982600014635,0.44807487066198304,0.14387014508247375,0.7957468269311592,0.7817915775760347,0.8637242195057798,0.7730425713170125,0.9194723457941496,0.07393830617273056,0.5017654895782471,0.1813062116499958,0.4209464570900227
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user15,user15,200,15,31276,200,11797,-0.0031674124293141026,,0.18493908700020256,0.44618608446071023,0.14311583340168,0.7966432143765364,0.7846510625293398,0.8672452534774677,0.7767448409254993,0.9223213521488258,0.07775420708869328,0.5033547878265381,0.18208018987878274,0.4169704162075104
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user2,user2,100,15,31276,100,11897,0.0,,0.09138510599996152,0.3335315801856859,0.10142133384943008,0.8677817937295117,0.7786852731254903,0.9134009355208282,0.9728453783913349,0.7455540847869038,0.07659221638263028,0.4405677616596222,0.14415398840043708,0.5276120030259729
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user2,user2,200,15,31276,200,11797,0.0380029061758164,,0.18319054700009474,0.3260444310794981,0.09964267164468765,0.8644570653555989,0.7522212199631555,0.9154700574055412,0.9736214080663239,0.7489338432823677,0.07147888476852443,0.42382490634918213,0.1352038653895058,0.5564974145969315
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user3,user3,100,15,31276,100,11897,0.0,,0.09412512900007641,0.4491210849966771,0.1444590985774994,0.7931411280154661,0.7955402569304418,0.8810644832988579,0.9055683051076203,0.845511709677307,0.05982645390549158,0.5165426135063171,0.19004791123812725,0.391527275783811
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_reduced_fasttext_simplex_g12_d12_t010_rp100,fixed_global_sequence,loou_user3,user3,200,15,31276,200,11797,0.0019903885775304758,,0.1868170520001513,0.4468057188905492,0.1435428261756897,0.7950326354157837,0.7974112764068392,0.8826497393749725,0.9070665657609103,0.8474159347518367,0.06131013494745658,0.5155144929885864,0.1886072730355175,0.3940832415020768
