estimator,q,balanced_accuracy,accuracy,nll,brier,auroc,runtime_seconds,source_path
grouped_residual_irt_pca_quantile_g8_t025_rp100_twopl_hybrid_w80_20,200,0.7916066234787107,0.8206853437314572,0.4382517444314433,0.1290042086144996,0.8859956327124421,0.8586105658750114,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t025_rp200_twopl_hybrid_w80_20,200,0.7916064105223983,0.8206853437314572,0.4382512257928228,0.129004026624735,0.8859961580310376,0.838195404312529,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g8_t030_rp100_twopl_hybrid_w80_20,200,0.7915632678261222,0.8205422988895482,0.4382646115884074,0.1290104606076944,0.8860258337196112,0.8471358330625378,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g8_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w80_20,200,0.7912178683155491,0.8191913198270747,0.4391108767424302,0.1293138098865745,0.8856782940244688,0.8370161302500208,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w70_30,200,0.7910945421014478,0.8187833771297788,0.4397636184464986,0.1294055024994006,0.8856472787950749,0.8406577397500143,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w70_30,200,0.7910835159963465,0.8187727812155633,0.439763190598765,0.1294053590965998,0.8856478169933354,0.8424850380625912,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp200_twopl_hybrid_w60_40,200,0.7910539271425496,0.8185449690599305,0.4405166879823957,0.1295130910722575,0.8856483564181583,0.8412695420000205,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp200/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t025_rp100_twopl_hybrid_w60_40,200,0.7910487335244676,0.8185396711028228,0.4405170832672896,0.1295132247591172,0.8856476078452068,0.8458472363125793,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t025_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w70_30,200,0.7910439440764431,0.8186986098160549,0.4397839007138321,0.129410360215688,0.885676973126947,0.839487397250025,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
grouped_residual_irt_pca_quantile_g16_t030_rp100_twopl_hybrid_w60_40,200,0.7909111194481921,0.8183436466898364,0.4405370164954298,0.1295183842543893,0.8856773907997032,0.8427874490000136,reports/model_improvement_fasttext/grouped_residual_irt_focus_pca_twopl_chunks/g16_t030_rp100/grouped_residual_irt_summary.csv
