dataset_name,data_mode,evaluation_protocol,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,accuracy,balanced_accuracy,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t010_rp100,fixed_global_sequence,loou_user15,user15,1000,7,31276,1000,10997,0.0,100.0,1.1840832630005025,9.132097548164024,0.6616336703300476,0.33836500863871966,0.5,0.5,0.33836500863871966,0.6616349913612803,0.6616339184776744,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user0,user0,100,7,31276,100,11897,0.0,100.0,0.400254540001697,10.562016887402503,0.7652334570884705,0.23476506682356896,0.5,0.5,0.23476506682356896,0.765234933176431,0.7652339198974698,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user0,user0,200,7,31276,200,11797,0.0,100.0,0.7972958880000078,10.55794942527858,0.7649387717247009,0.2350597609561753,0.5,0.5,0.2350597609561753,0.7649402390438247,0.7649392257648635,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user0,user0,1000,7,31276,1000,10997,0.0,100.0,1.1980503000013414,10.522746663151942,0.7623881697654724,0.2376102573429117,0.5,0.5,0.2376102573429117,0.7623897426570883,0.7623886697734823,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user1,user1,100,7,31276,100,11897,0.0,,0.3990371979998599,0.46877188007891313,0.152268186211586,0.7789358661847524,0.7788430007930752,0.862771748426926,0.8627789614773329,0.8553254351540084,0.039768911067719244,0.5194863677024841,0.19198117172396403,0.3831217954106077
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user1,user1,200,7,31276,200,11797,0.009791137319739981,,0.7964313730008143,0.48395066066844283,0.1591893881559372,0.7675680257692634,0.7698151331877273,0.8644519559744619,0.8639312239393736,0.8575439890343761,0.08517221611372403,0.5144000053405762,0.1915741290158515,0.3958633550902772
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user1,user1,1000,7,31276,1000,10997,0.038176887592098474,,1.2058736300004966,0.5092676087719544,0.17061612010002136,0.7457488405928889,0.7551677162812438,0.87742919408201,0.8729231236865648,0.8746206385231278,0.1473074281818381,0.49965399503707886,0.19177957624806766,0.41784122942620716
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user10,user10,100,7,31276,100,11897,0.0,,0.40454594399852795,0.5051345220866905,0.16603629291057587,0.7596873161301169,0.7669327330061947,0.8419272344465563,0.8845907900784172,0.7608955267072424,0.08231037704095107,0.5191367268562317,0.19130873329410775,0.38396234344792807
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user10,user10,200,7,31276,200,11797,0.027257522645234854,,0.8094825119987945,0.4840228382584711,0.15859347581863403,0.7673984911418157,0.7500071510911135,0.8437445472930261,0.8855998552446636,0.7638087861085336,0.028750163993638795,0.5049863457679749,0.19089599050606088,0.41196914469780455
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user10,user10,1000,7,31276,1000,10997,0.11045683825642513,,1.213710195999738,0.523000481016414,0.17662093043327332,0.7263799217968537,0.6896123679208704,0.851959699088698,0.8894209545227328,0.7798059384583907,0.12190183637396272,0.46179452538490295,0.16613621896880967,0.4805856142584341
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user11,user11,100,7,31276,100,11897,0.0,,0.3996698299997661,0.48114379946967284,0.1562327891588211,0.7735563587459023,0.7734565451180067,0.8527018846092261,0.8005933238171109,0.8829374818544304,0.06863335333842835,0.5164536833763123,0.19181306211649995,0.38850130284945783
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user11,user11,200,7,31276,200,11797,-0.0006070639858136302,,0.8005834180003149,0.4827787106220481,0.1569245308637619,0.7735017377299314,0.7761480024123129,0.8547975635521036,0.802424425836509,0.885079029827689,0.07901637464183218,0.5167672038078308,0.18970924811392728,0.3877256929727897
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user11,user11,1000,7,31276,1000,10997,0.017186604659966267,,1.201696816000549,0.449129033560092,0.14262430369853973,0.806219878148586,0.8014745915033021,0.8734690454273271,0.824728450275692,0.9000963198784816,0.06813276539127903,0.5075775980949402,0.17959443484586707,0.41138492316086206
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user12,user12,100,7,31276,100,11897,0.0,,0.4006945139990421,0.529207598881888,0.17592962086200714,0.7356476422627554,0.737310927644117,0.8152467759394805,0.7671237474207976,0.8447942283283366,0.0750636624943722,0.5181683897972107,0.1907203496679835,0.3848869462889804
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user12,user12,200,7,31276,200,11797,0.003655407081882476,,0.7998309590002464,0.5202790490642357,0.17199623584747314,0.7463761973383064,0.7444673024398254,0.8182808269194612,0.770190134862136,0.8473110056809038,0.06272131032819232,0.5162742733955383,0.19115029244723233,0.3889972026786471
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user12,user12,1000,7,31276,1000,10997,0.026020705537968186,,1.1978229149990511,0.48198197448096397,0.15531042218208313,0.78375920705647,0.7714740934315435,0.8429661856457648,0.7980646598932559,0.867435235130666,0.03927377169052231,0.5046852827072144,0.1771392197872147,0.4190233700100027
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user13,user13,100,7,31276,100,11897,0.0,100.0,0.3964865199995984,11.341638445773622,0.8217180967330933,0.1782802387156426,0.5,0.5,0.1782802387156426,0.8217197612843574,0.8217187480053962,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user13,user13,200,7,31276,200,11797,0.0,100.0,0.8006705870011501,11.323119888648195,0.8203765153884888,0.17962193778079172,0.5,0.5,0.17962193778079172,0.8203780622192083,0.8203770489402471,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user13,user13,1000,7,31276,1000,10997,0.0,100.0,1.2007893150002928,11.19296925106128,0.8109468221664429,0.1890515595162317,0.5,0.5,0.1890515595162317,0.8109484404837684,0.8109473676001624,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user14,user14,100,7,31276,100,11897,0.0,,0.4062179560005461,0.29046036070430303,0.0873149037361145,0.8814827267378331,0.7151315610486422,0.9095180829984322,0.9801589382042614,0.6638265592796773,0.06183648479428723,0.3888719081878662,0.11759267042111457,0.6230982600655628
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user14,user14,200,7,31276,200,11797,0.2372514403324981,,0.8122471580009005,0.292660447925005,0.09360666573047638,0.8563194032381114,0.5711168056548078,0.9096326547102236,0.9800371380275144,0.6654708927904465,0.061543484653488426,0.296611487865448,0.05230143256760193,0.7813003305925236
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user14,user14,1000,7,31276,1000,10997,0.5002823339854707,1000.0,1.2153463089998695,0.3764263568252792,0.1238478422164917,0.8272256069837228,0.5052048669375298,0.9080696602302774,0.9786549790986858,0.6721416409882802,0.10915354896948924,0.19432616233825684,0.009093389106119851,0.9186141675002273
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user15,user15,100,7,31276,100,11897,0.0,100.0,0.40085270199961087,9.190718253481872,0.6658807992935181,0.3341178448348323,0.5,0.5,0.3341178448348323,0.6658821551651677,0.6658811418862065,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user15,user15,200,7,31276,200,11797,0.0,100.0,0.7998305579985754,9.18438654455086,0.6654220819473267,0.3345765872679495,0.5,0.5,0.3345765872679495,0.6654234127320505,0.6654223994530893,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g8_t025_rp100,fixed_global_sequence,loou_user15,user15,1000,7,31276,1000,10997,0.0,100.0,1.1995807659986895,9.132097548164024,0.6616336703300476,0.33836500863871966,0.5,0.5,0.33836500863871966,0.6616349913612803,0.6616339184776744,1.499887730460614e-05,0.0,1.0
responses_static,l2_grouped_residual_strategies,loou_user_generalization,fasttext,l2_grouped_kmeans_fasttext_g12_t010_rp100,fixed_global_sequence,loou_user0,user0,100,7,31276,100,11897,0.0,100.0,0.40097438399970997,10.562016887402503,0.7652334570884705,0.23476506682356896,0.5,0.5,0.23476506682356896,0.765234933176431,0.7652339198974698,1.499887730460614e-05,0.0,1.0
