model,q,accuracy,balanced_accuracy,nll,brier,auroc
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.52), np.float64(0.085), np.float64(0.055)] | b=0.020",1000,0.8404508047649359,0.8360603593621918,0.3841553552435138,0.11855763135653166,0.9122559923612324
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.47), np.float64(0.15), np.float64(0.06)] | b=-0.020",1000,0.8404451213967445,0.8368677796098791,0.3837766117472606,0.11853189113750022,0.9126824910371152
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.4), np.float64(0.165), np.float64(0.035)] | b=-0.020",1000,0.8404451213967445,0.8367799804125869,0.3866633787232604,0.11861440341869568,0.9121029860732821
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.47), np.float64(0.19), np.float64(0.06)] | b=0.010",1000,0.8404451213967445,0.8363786126535371,0.3837136356658231,0.11853614127858693,0.9127201287049194
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.43), np.float64(0.195), np.float64(0.055)] | b=0.020",1000,0.8404451213967445,0.8362127697253187,0.38421347310428544,0.11857459141340074,0.9126195523287248
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.48), np.float64(0.18), np.float64(0.06)] | b=0.020",1000,0.8404451213967445,0.8361848969642736,0.3836958700893019,0.11853374120751692,0.9127045555306604
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.42), np.float64(0.205), np.float64(0.065)] | b=0.020",1000,0.8404451213967445,0.8361639923934897,0.38354488475865717,0.11858447028139235,0.912914767127064
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.4), np.float64(0.21), np.float64(0.07)] | b=0.020",1000,0.8404451213967445,0.8361500560129671,0.38333504379115724,0.11860302316543302,0.9130784642670107
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.51), np.float64(0.115), np.float64(0.035)] | b=0.020",1000,0.8404451213967445,0.8361430878227059,0.3864791049824415,0.11858036724508975,0.9118307322124962
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.53), np.float64(0.085), np.float64(0.055)] | b=0.020",1000,0.8404451213967445,0.8360525013493092,0.3841310884804184,0.11855263699647589,0.9122423646946805
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.47), np.float64(0.18), np.float64(0.07)] | b=0.000",1000,0.8404394380285533,0.8365379912069253,0.38311735953061865,0.11852490382312703,0.9129886679020816
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.4), np.float64(0.17), np.float64(0.07)] | b=0.000",1000,0.8404394380285533,0.8365017566175666,0.3833124471238173,0.1185619270841668,0.9130674458202573
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.46), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.8404394380285533,0.836362392812341,0.38373583460165245,0.118535110593295,0.912728120850056
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.48), np.float64(0.175), np.float64(0.065)] | b=0.010",1000,0.8404394380285533,0.836351243707923,0.38335893644604185,0.11851963937057929,0.912835023338655
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.41), np.float64(0.2), np.float64(0.07)] | b=0.010",1000,0.8404394380285533,0.8363470627937661,0.38328754577913104,0.11857777788299916,0.9130659426998667
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.42), np.float64(0.19), np.float64(0.07)] | b=0.010",1000,0.8404394380285533,0.8363400946035049,0.3832520910006012,0.11856321288682206,0.9130524407085499
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.53), np.float64(0.1), np.float64(0.04)] | b=0.010",1000,0.8404394380285533,0.8363303391371392,0.3857020803799163,0.11856070254667149,0.9119000848158363
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.53), np.float64(0.085), np.float64(0.045)] | b=0.010",1000,0.8404394380285533,0.8362982854619373,0.3851173132307863,0.11856555318380468,0.9119884843303572
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.49), np.float64(0.17), np.float64(0.06)] | b=0.020",1000,0.8404394380285533,0.8361547407425549,0.38367089428399126,0.11852408977001705,0.9126862154689238
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.42), np.float64(0.21), np.float64(0.07)] | b=0.020",1000,0.8404394380285533,0.8361449852761891,0.3832797137519922,0.11859125970170119,0.9130526802585285
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.44), np.float64(0.21), np.float64(0.07)] | b=0.020",1000,0.8404394380285533,0.8361421980000845,0.38322519781975783,0.11857982762285753,0.9130266605024484
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.45), np.float64(0.17), np.float64(0.07)] | b=0.000",1000,0.840433754660362,0.8365217713657292,0.3831723659243997,0.11853170808141278,0.9130062520112177
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.43), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.840433754660362,0.8363642902658243,0.3838143111091105,0.11855164302751246,0.912763554317155
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.53), np.float64(0.105), np.float64(0.035)] | b=0.010",1000,0.840433754660362,0.836351747523354,0.3864477865380997,0.11857153923079974,0.91177431281678
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.5), np.float64(0.165), np.float64(0.055)] | b=0.010",1000,0.840433754660362,0.8363503538853017,0.38402178202218495,0.1185134747590948,0.9125205031983702
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.51), np.float64(0.165), np.float64(0.045)] | b=0.010",1000,0.840433754660362,0.8363503538853017,0.3849896581704101,0.11852624306468323,0.9122495676491653
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.43), np.float64(0.2), np.float64(0.07)] | b=0.010",1000,0.840433754660362,0.8363405984189358,0.3832321163256028,0.1185659698404331,0.9130403800817177
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.44), np.float64(0.195), np.float64(0.055)] | b=0.020",1000,0.840433754660362,0.8362054155278671,0.38418804959393926,0.11856924830455624,0.9126078093973486
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.42), np.float64(0.195), np.float64(0.055)] | b=0.020",1000,0.840433754660362,0.8362054155278671,0.38423910353907526,0.11858001746160518,0.9126317533814063
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.47), np.float64(0.185), np.float64(0.055)] | b=0.020",1000,0.840433754660362,0.8362026282517625,0.38410730802524545,0.11854646010456601,0.9125714870910028
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.45), np.float64(0.195), np.float64(0.055)] | b=0.020",1000,0.840433754660362,0.8362012346137102,0.3841628342130065,0.11856398792123626,0.9125965121967615
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.45), np.float64(0.2), np.float64(0.06)] | b=0.020",1000,0.840433754660362,0.8361775427668219,0.3837839731792103,0.11856436195543835,0.912740033577394
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.44), np.float64(0.2), np.float64(0.06)] | b=0.020",1000,0.840433754660362,0.8361747554907175,0.3838098050460906,0.11856973277495789,0.9127520476578428
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.4), np.float64(0.2), np.float64(0.06)] | b=0.020",1000,0.840433754660362,0.8361622127482471,0.3839151951528881,0.11859204440684251,0.9128018822481565
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.41), np.float64(0.205), np.float64(0.065)] | b=0.020",1000,0.840433754660362,0.8361510636438291,0.38357190883301423,0.11859020006291562,0.9129273584482247
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.51), np.float64(0.11), np.float64(0.04)] | b=0.020",1000,0.840433754660362,0.8361176163305749,0.38573159414510677,0.11856887567194184,0.9119601409919321
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.39), np.float64(0.47), np.float64(0.085), np.float64(0.055)] | b=0.020",1000,0.840433754660362,0.8360437535138053,0.38427984380768787,0.11858384561783929,0.9123236335655063
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.49), np.float64(0.15), np.float64(0.04)] | b=-0.020",1000,0.8404280712921706,0.8368205137243431,0.3857160951235098,0.11855436156228004,0.9121130170811256
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.47), np.float64(0.17), np.float64(0.06)] | b=0.010",1000,0.8404280712921706,0.8363466767865759,0.38371066321742214,0.11852539240859188,0.9127104668557867
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.46), np.float64(0.17), np.float64(0.05)] | b=0.010",1000,0.8404280712921706,0.8363438895104713,0.38457090269739813,0.11854230370862556,0.9124432914676563
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.41), np.float64(0.22), np.float64(0.07)] | b=0.010",1000,0.8404280712921706,0.8363424958724192,0.3833148631101554,0.11860095201001696,0.9130612365327193
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.5), np.float64(0.095), np.float64(0.035)] | b=0.010",1000,0.8404280712921706,0.8363313467680011,0.38654401177242553,0.11859679128613364,0.9117798979238732
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.4), np.float64(0.19), np.float64(0.07)] | b=0.010",1000,0.8404280712921706,0.8363299531299488,0.38330808130320176,0.11857525879987096,0.9130759632183845
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.45), np.float64(0.205), np.float64(0.065)] | b=0.020",1000,0.8404280712921706,0.8361432056309466,0.3834650430846303,0.11856777784985313,0.9128755333772193
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.4), np.float64(0.205), np.float64(0.065)] | b=0.020",1000,0.8404280712921706,0.8361432056309466,0.38359913604140433,0.11859601269907263,0.9129394691615875
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.43), np.float64(0.21), np.float64(0.07)] | b=0.020",1000,0.8404280712921706,0.8361334501645807,0.3832523540509996,0.11858550229395755,0.9130397228598965
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.52), np.float64(0.11), np.float64(0.04)] | b=0.020",1000,0.8404280712921706,0.8361223010601626,0.38570959487271367,0.11856427408635742,0.9119454461675943
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.45), np.float64(0.155), np.float64(0.065)] | b=-0.020",1000,0.8404223879239793,0.836821017539774,0.38350495912561805,0.1185412283434291,0.9128538394846673
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.51), np.float64(0.155), np.float64(0.035)] | b=-0.010",1000,0.8404223879239793,0.8367123137716981,0.3863980540430721,0.1185507866486723,0.9119491323133636
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.35), np.float64(0.41), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.8404223879239793,0.8363555424303204,0.38386765948553664,0.11856307958880775,0.9127876463318233
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.45), np.float64(0.205), np.float64(0.065)] | b=0.010",1000,0.8404223879239793,0.8363513615161637,0.3834549991117901,0.1185586606643633,0.9128755341639186
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.41), np.float64(0.195), np.float64(0.065)] | b=0.010",1000,0.8404223879239793,0.8363485742400592,0.38355316004010637,0.11857198361964318,0.9129253287636779
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.47), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.8404223879239793,0.8363443933259024,0.38371008973218346,0.11852976575803603,0.9127161084741225
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.4), np.float64(0.21), np.float64(0.07)] | b=0.010",1000,0.8404223879239793,0.8363318505834321,0.3833271123021842,0.11859435630165956,0.9130784645292436
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.4), np.float64(0.2), np.float64(0.07)] | b=0.010",1000,0.8404223879239793,0.8363276696692753,0.38331556469015704,0.11858380632691917,0.9130791083771744
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.41), np.float64(0.19), np.float64(0.07)] | b=0.010",1000,0.8404223879239793,0.8363248823931708,0.38327998508307004,0.11856919434473889,0.9130642587697223
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.46), np.float64(0.205), np.float64(0.055)] | b=0.020",1000,0.8404223879239793,0.8361924867782065,0.3841475921312294,0.11856802920281184,0.9125805783208109
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.41), np.float64(0.18), np.float64(0.05)] | b=0.020",1000,0.8404223879239793,0.8361827313118406,0.3847079073122154,0.11858192369993763,0.9125103384516222
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.47), np.float64(0.15), np.float64(0.07)] | b=-0.020",1000,0.840416704555788,0.8368577559445637,0.3831857090040865,0.11852979336060986,0.9129591997145786
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.44), np.float64(0.155), np.float64(0.045)] | b=-0.020",1000,0.840416704555788,0.8368020104224734,0.38520202830178385,0.11856831117385615,0.9123217875097196
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.44), np.float64(0.18), np.float64(0.07)] | b=0.000",1000,0.840416704555788,0.8365135273456563,0.38319936048953634,0.11854217963982122,0.9130249144886066
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.44), np.float64(0.19), np.float64(0.06)] | b=0.010",1000,0.840416704555788,0.836353258969647,0.3837912642360673,0.11855231689253812,0.9127541883325686
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.34), np.float64(0.42), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.840416704555788,0.8363490780554901,0.38384088276669553,0.1185573198250471,0.9127757492729158
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.46), np.float64(0.19), np.float64(0.06)] | b=0.010",1000,0.840416704555788,0.8363476844174378,0.38373930489482877,0.11854145017303423,0.9127320109476543
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.45), np.float64(0.19), np.float64(0.06)] | b=0.010",1000,0.840416704555788,0.8363476844174378,0.3837651811421018,0.11854684197215672,0.9127432740579324
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.4), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.840416704555788,0.8363476844174378,0.38389464175668747,0.11856892231625178,0.9128010115029965
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.42), np.float64(0.175), np.float64(0.045)] | b=0.010",1000,0.840416704555788,0.8363462907793856,0.38519987785777215,0.11857391453279216,0.9123718590932387
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.43), np.float64(0.205), np.float64(0.065)] | b=0.020",1000,0.840416704555788,0.8361302768812859,0.38351806583122594,0.11857882334543055,0.9129019734274735
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.5), np.float64(0.085), np.float64(0.055)] | b=0.020",1000,0.840416704555788,0.8360285413034712,0.38420452067335276,0.11856786854029357,0.9122809822621913
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.42), np.float64(0.16), np.float64(0.05)] | b=-0.020",1000,0.8404110211875966,0.8367885778573818,0.3847217810351536,0.11857087478441215,0.9124832645838554
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.5), np.float64(0.155), np.float64(0.045)] | b=-0.010",1000,0.8404110211875966,0.8366979913839852,0.3850304082930208,0.11852873568446197,0.912245658801897
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.48), np.float64(0.165), np.float64(0.045)] | b=0.000",1000,0.8404110211875966,0.8365279675416099,0.3850576382077199,0.11853696230772034,0.912287192139754
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.45), np.float64(0.18), np.float64(0.07)] | b=0.000",1000,0.8404110211875966,0.8365112438849829,0.3831718228543688,0.118536337898854,0.9130124498260554
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.46), np.float64(0.18), np.float64(0.07)] | b=0.000",1000,0.8404110211875966,0.8365084566088783,0.383144489085896,0.11853057929328926,0.9130004506273377
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.46), np.float64(0.165), np.float64(0.055)] | b=0.000",1000,0.8404110211875966,0.8364750092956241,0.3841232319748978,0.11853092177673531,0.9125668248479073
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.47), np.float64(0.195), np.float64(0.055)] | b=0.010",1000,0.8404110211875966,0.8363495818709211,0.38410014803789044,0.11854427785550996,0.9125733478974039
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.4), np.float64(0.225), np.float64(0.065)] | b=0.010",1000,0.8404110211875966,0.8363467945948166,0.38362081049088564,0.11861192221368584,0.9129339954380231
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.43), np.float64(0.19), np.float64(0.06)] | b=0.010",1000,0.8404110211875966,0.8363467945948166,0.3838175539812209,0.118557874721633,0.9127662280463072
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.41), np.float64(0.225), np.float64(0.065)] | b=0.010",1000,0.8404110211875966,0.8363454009567644,0.3835935752897631,0.11860611243706068,0.9129218674828308
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.44), np.float64(0.185), np.float64(0.055)] | b=0.010",1000,0.8404110211875966,0.8363426136806598,0.3841704419956485,0.11855295506882362,0.9126069992280453
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.4), np.float64(0.48), np.float64(0.085), np.float64(0.035)] | b=0.010",1000,0.8404110211875966,0.8363035918151966,0.3866247562001667,0.11862004806813446,0.9117667072033
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.46), np.float64(0.2), np.float64(0.06)] | b=0.020",1000,0.8404110211875966,0.8361516852675007,0.38375834839937906,0.11855907393801161,0.9127280404100387
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.52), np.float64(0.115), np.float64(0.035)] | b=0.020",1000,0.8404110211875966,0.8361224188684033,0.38645809354813826,0.11857591214338513,0.9118164212974834
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.37), np.float64(0.49), np.float64(0.085), np.float64(0.055)] | b=0.020",1000,0.8404110211875966,0.8360220769286408,0.3842294190837107,0.11857311138393682,0.9122949240184934
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.53), np.float64(0.145), np.float64(0.045)] | b=-0.020",1000,0.8404053378194053,0.8368016244152832,0.38499833147860685,0.11852366809695712,0.912183932200664
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.45), np.float64(0.2), np.float64(0.06)] | b=0.010",1000,0.8404053378194053,0.8363459047721953,0.38377268266634385,0.11855514786821396,0.9127400339707437
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.48), np.float64(0.18), np.float64(0.06)] | b=0.010",1000,0.8404053378194053,0.8363277874775159,0.38368455221783054,0.11852450391197117,0.9127045559240101
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.45), np.float64(0.205), np.float64(0.055)] | b=0.020",1000,0.8404053378194053,0.8361717000156632,0.38417251894281185,0.11857317063428735,0.9125923904817375
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.47), np.float64(0.175), np.float64(0.055)] | b=0.020",1000,0.8404053378194053,0.8361675191015066,0.38410571529518667,0.11854120381832936,0.9125659459079615
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.48), np.float64(0.105), np.float64(0.035)] | b=0.020",1000,0.8404053378194053,0.8360894753705801,0.38657141513103854,0.11860377078261711,0.9118386572259474
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.38), np.float64(0.48), np.float64(0.085), np.float64(0.055)] | b=0.020",1000,0.8404053378194053,0.8360183998299151,0.3842545269991779,0.11857843710537865,0.9123092586000476
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.41), np.float64(0.16), np.float64(0.07)] | b=-0.020",1000,0.840399654451214,0.8368035218687664,0.3833455489494952,0.11856698795338315,0.9130445845312991
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.36), np.float64(0.42), np.float64(0.16), np.float64(0.06)] | b=-0.020",1000,0.840399654451214,0.8367923727643483,0.38390131669716504,0.11856104375633737,0.9127590604277389
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.32), np.float64(0.44), np.float64(0.17), np.float64(0.07)] | b=0.000",1000,0.840399654451214,0.8364857723928518,0.3831999760455316,0.1185375856111586,0.9130181240268597
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.33), np.float64(0.43), np.float64(0.17), np.float64(0.07)] | b=0.000",1000,0.840399654451214,0.8364857723928518,0.38322778956497394,0.1185435462763069,0.9130319778039414
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.43), np.float64(0.215), np.float64(0.065)] | b=0.010",1000,0.840399654451214,0.8363352594832082,0.38352200374235557,0.1185812913485979,0.9129002717310335
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.3), np.float64(0.42), np.float64(0.215), np.float64(0.065)] | b=0.010",1000,0.840399654451214,0.8363352594832082,0.3835489135299029,0.11858697110214922,0.9129128733448449
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.44), np.float64(0.205), np.float64(0.065)] | b=0.010",1000,0.840399654451214,0.836333865845156,0.3834815809630038,0.118564210409143,0.9128889745960047
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.42), np.float64(0.225), np.float64(0.065)] | b=0.010",1000,0.840399654451214,0.8363324722071037,0.38356654634695847,0.11860038566564458,0.9129095625202652
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.43), np.float64(0.225), np.float64(0.065)] | b=0.010",1000,0.840399654451214,0.8363310785690514,0.3835397206546799,0.1185947418691043,0.9128971819034373
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.29), np.float64(0.48), np.float64(0.17), np.float64(0.06)] | b=0.010",1000,0.840399654451214,0.8363185358265812,0.3836850516208167,0.11852009460867381,0.9126985326253307
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.31), np.float64(0.4), np.float64(0.22), np.float64(0.07)] | b=0.010",1000,0.840399654451214,0.8363185358265812,0.3833427196458817,0.1186069085574407,0.9130738277883216
"rasch25 + twopl25 + vote_t10_pb0_p1 + userlogreg_c01_pb50 | w=[np.float64(0.28), np.float64(0.49), np.float64(0.17), np.float64(0.06)] | b=0.010",1000,0.840399654451214,0.8363143549124243,0.3836596482052367,0.11851487980894622,0.9126862154033655
